gene,uniprot,oid,version,panel,synapse_id,filename
CYB5A,P00167,OID31171,v1,Oncology_II,syn52355525,CYB5A_P00167_OID31171_v1_Oncology_II.tar
CYB5R2,Q6BCY4,OID31512,v1,Oncology_II,syn52358310,CYB5R2_Q6BCY4_OID31512_v1_Oncology_II.tar
CYP24A1,Q07973,OID30091,v1,Cardiometabolic_II,syn52356646,CYP24A1_Q07973_OID30091_v1_Cardiometabolic_II.tar
CYTH3,O43739,OID31208,v1,Oncology_II,syn52356258,CYTH3_O43739_OID31208_v1_Oncology_II.tar
CYTL1,Q9NRR1,OID30374,v1,Cardiometabolic_II,syn52355878,CYTL1_Q9NRR1_OID30374_v1_Cardiometabolic_II.tar
DAAM1,Q9Y4D1,OID30664,v1,Inflammation_II,syn52334267,DAAM1_Q9Y4D1_OID30664_v1_Inflammation_II.tar
DAB2,P98082,OID21428,v1,Oncology,syn51483127,DAB2_P98082_OID21428_v1_Oncology.tar
DAG1,Q14118,OID20774,v1,Inflammation,syn51496247,DAG1_Q14118_OID20774_v1_Inflammation.tar
DAND5,Q8N907,OID30420,v1,Inflammation_II,syn52355747,DAND5_Q8N907_OID30420_v1_Inflammation_II.tar
DAPK2,Q9UIK4,OID30505,v1,Inflammation_II,syn52358165,DAPK2_Q9UIK4_OID30505_v1_Inflammation_II.tar
DAPP1,Q9UN19,OID20524,v1,Inflammation,syn51496298,DAPP1_Q9UN19_OID20524_v1_Inflammation.tar
DARS1,P14868,OID20903,v1,Neurology,syn51489895,DARS1_P14868_OID20903_v1_Neurology.tar
DBH,P09172,OID30703,v1,Inflammation_II,syn52356662,DBH_P09172_OID30703_v1_Inflammation_II.tar
DBI,P07108,OID21143,v1,Neurology,syn51476628,DBI_P07108_OID21143_v1_Neurology.tar
DBN1,Q16643,OID30549,v1,Inflammation_II,syn52355574,DBN1_Q16643_OID30549_v1_Inflammation_II.tar
DBNL,Q9UJU6,OID20681,v1,Inflammation,syn51483430,DBNL_Q9UJU6_OID20681_v1_Inflammation.tar
DCBLD2,Q96PD2,OID21474,v1,Oncology,syn51483554,DCBLD2_Q96PD2_OID21474_v1_Oncology.tar
DCC,P43146,OID30953,v1,Neurology_II,syn52334072,DCC_P43146_OID30953_v1_Neurology_II.tar
DCDC2C,A8MYV0,OID31235,v1,Oncology_II,syn52334577,DCDC2C_A8MYV0_OID31235_v1_Oncology_II.tar
DCLRE1C,Q96SD1,OID31240,v1,Oncology_II,syn52357240,DCLRE1C_Q96SD1_OID31240_v1_Oncology_II.tar
DCN,P07585,OID20106,v1,Cardiometabolic,syn51476186,DCN_P07585_OID20106_v1_Cardiometabolic.tar
DCTD,P32321,OID30657,v1,Inflammation_II,syn52357194,DCTD_P32321_OID30657_v1_Inflammation_II.tar
DCTN1,Q14203,OID21399,v1,Oncology,syn51483366,DCTN1_Q14203_OID21399_v1_Oncology.tar
DCTN2,Q13561,OID21334,v1,Oncology,syn51475833,DCTN2_Q13561_OID21334_v1_Oncology.tar
DCTN6,O00399,OID20879,v1,Neurology,syn51496074,DCTN6_O00399_OID20879_v1_Neurology.tar
DCTPP1,Q9H773,OID20148,v1,Cardiometabolic,syn51475770,DCTPP1_Q9H773_OID20148_v1_Cardiometabolic.tar
DCUN1D1,Q96GG9,OID30830,v1,Neurology_II,syn52357872,DCUN1D1_Q96GG9_OID30830_v1_Neurology_II.tar
DCUN1D2,Q6PH85,OID31231,v1,Oncology_II,syn52334306,DCUN1D2_Q6PH85_OID31231_v1_Oncology_II.tar
DCXR,Q7Z4W1,OID21480,v1,Oncology,syn51476061,DCXR_Q7Z4W1_OID21480_v1_Oncology.tar
DDA1,Q9BW61,OID30126,v1,Cardiometabolic_II,syn52355584,DDA1_Q9BW61_OID30126_v1_Cardiometabolic_II.tar
DDAH1,O94760,OID21299,v1,Oncology,syn51476732,DDAH1_O94760_OID21299_v1_Oncology.tar
DDC,P20711,OID20215,v1,Cardiometabolic,syn51489804,DDC_P20711_OID20215_v1_Cardiometabolic.tar
DDHD2,O94830,OID31043,v1,Neurology_II,syn52333989,DDHD2_O94830_OID31043_v1_Neurology_II.tar
DDI2,Q5TDH0,OID30602,v1,Inflammation_II,syn52331781,DDI2_Q5TDH0_OID30602_v1_Inflammation_II.tar
DDR1,Q08345,OID21009,v1,Neurology,syn51476299,DDR1_Q08345_OID21009_v1_Neurology.tar
DDT,P30046,OID30372,v1,Cardiometabolic_II,syn52356459,DDT_P30046_OID30372_v1_Cardiometabolic_II.tar
DDX1,Q92499,OID31518,v1,Oncology_II,syn52331449,DDX1_Q92499_OID31518_v1_Oncology_II.tar
DDX25,Q9UHL0,OID30892,v1,Neurology_II,syn52355997,DDX25_Q9UHL0_OID30892_v1_Neurology_II.tar
DDX39A,O00148,OID30494,v1,Inflammation_II,syn52355771,DDX39A_O00148_OID30494_v1_Inflammation_II.tar
DDX4,Q9NQI0,OID30431,v1,Inflammation_II,syn52331426,DDX4_Q9NQI0_OID30431_v1_Inflammation_II.tar
DDX53,Q86TM3,OID30944,v1,Neurology_II,syn52359281,DDX53_Q86TM3_OID30944_v1_Neurology_II.tar
DDX58,O95786,OID21226,v1,Oncology,syn51476582,DDX58_O95786_OID21226_v1_Oncology.tar
DECR1,Q16698,OID20579,v1,Inflammation,syn51476695,DECR1_Q16698_OID20579_v1_Inflammation.tar
DEFA1_DEFA1B,P59665,OID20344,v1,Cardiometabolic,syn51489644,DEFA1_DEFA1B_P59665_OID20344_v1_Cardiometabolic.tar
DEFB103A_DEFB103B,P81534,OID30534,v1,Inflammation_II,syn52357164,DEFB103A_DEFB103B_P81534_OID30534_v1_Inflammation_II.tar
DEFB104A_DEFB104B,Q8WTQ1,OID30849,v1,Neurology_II,syn52356579,DEFB104A_DEFB104B_Q8WTQ1_OID30849_v1_Neurology_II.tar
DEFB116,Q30KQ4,OID30823,v1,Neurology_II,syn52356534,DEFB116_Q30KQ4_OID30823_v1_Neurology_II.tar
DEFB118,Q96PH6,OID30858,v1,Neurology_II,syn52357048,DEFB118_Q96PH6_OID30858_v1_Neurology_II.tar
DEFB4A_DEFB4B,O15263,OID21373,v1,Oncology,syn51476619,DEFB4A_DEFB4B_O15263_OID21373_v1_Oncology.tar
DENND2B,P78524,OID30050,v1,Cardiometabolic_II,syn52331701,DENND2B_P78524_OID30050_v1_Cardiometabolic_II.tar
DENR,O43583,OID30493,v1,Inflammation_II,syn52359515,DENR_O43583_OID30493_v1_Inflammation_II.tar
DFFA,O00273,OID20620,v1,Inflammation,syn51483509,DFFA_O00273_OID20620_v1_Inflammation.tar
DGCR6,Q14129,OID30859,v1,Neurology_II,syn52357189,DGCR6_Q14129_OID30859_v1_Neurology_II.tar
DGKA,P23743,OID30546,v1,Inflammation_II,syn52356998,DGKA_P23743_OID30546_v1_Inflammation_II.tar
DGKZ,Q13574,OID20466,v1,Inflammation,syn51489679,DGKZ_Q13574_OID20466_v1_Inflammation.tar
DHODH,Q02127,OID30137,v1,Cardiometabolic_II,syn52356667,DHODH_Q02127_OID30137_v1_Cardiometabolic_II.tar
DHPS,P49366,OID31357,v1,Oncology_II,syn52355573,DHPS_P49366_OID31357_v1_Oncology_II.tar
DHRS4L2,Q6PKH6,OID31072,v1,Neurology_II,syn52356635,DHRS4L2_Q6PKH6_OID31072_v1_Neurology_II.tar
DIABLO,Q9NR28,OID20184,v1,Cardiometabolic,syn51496158,DIABLO_Q9NR28_OID20184_v1_Cardiometabolic.tar
DIPK1C,Q0P6D2,OID30932,v1,Neurology_II,syn52356791,DIPK1C_Q0P6D2_OID30932_v1_Neurology_II.tar
DIPK2B,Q9H7Y0,OID30582,v1,Inflammation_II,syn52331813,DIPK2B_Q9H7Y0_OID30582_v1_Inflammation_II.tar
DKK1,O94907,OID21066,v1,Neurology,syn51475774,DKK1_O94907_OID21066_v1_Neurology.tar
DKK3,Q9UBP4,OID20264,v1,Cardiometabolic,syn51483402,DKK3_Q9UBP4_OID20264_v1_Cardiometabolic.tar
DKK4,Q9UBT3,OID20934,v1,Neurology,syn51496106,DKK4_Q9UBT3_OID20934_v1_Neurology.tar
DKKL1,Q9UK85,OID21313,v1,Oncology,syn51476020,DKKL1_Q9UK85_OID21313_v1_Oncology.tar
DLG4,P78352,OID31071,v1,Neurology_II,syn52333997,DLG4_P78352_OID31071_v1_Neurology_II.tar
DLGAP5,Q15398,OID30976,v1,Neurology_II,syn52355599,DLGAP5_Q15398_OID30976_v1_Neurology_II.tar
DLK1,P80370,OID20295,v1,Cardiometabolic,syn51476667,DLK1_P80370_OID20295_v1_Cardiometabolic.tar
DLL1,O00548,OID21525,v1,Oncology,syn51489693,DLL1_O00548_OID21525_v1_Oncology.tar
DLL4,Q9NR61,OID30255,v1,Cardiometabolic_II,syn52358361,DLL4_Q9NR61_OID30255_v1_Cardiometabolic_II.tar
DMD,P11532,OID30223,v1,Cardiometabolic_II,syn52332742,DMD_P11532_OID30223_v1_Cardiometabolic_II.tar
DMP1,Q13316,OID30213,v1,Cardiometabolic_II,syn52358380,DMP1_Q13316_OID30213_v1_Cardiometabolic_II.tar
DNAJA1,P31689,OID31204,v1,Oncology_II,syn52356439,DNAJA1_P31689_OID31204_v1_Oncology_II.tar
DNAJA2,O60884,OID20627,v1,Inflammation,syn51495909,DNAJA2_O60884_OID20627_v1_Inflammation.tar
DNAJA4,Q8WW22,OID31130,v1,Neurology_II,syn52355809,DNAJA4_Q8WW22_OID31130_v1_Neurology_II.tar
DNAJB1,P25685,OID21363,v1,Oncology,syn51477591,DNAJB1_P25685_OID21363_v1_Oncology.tar
DNAJB14,Q8TBM8,OID31434,v1,Oncology_II,syn52332002,DNAJB14_Q8TBM8_OID31434_v1_Oncology_II.tar
DNAJB2,P25686,OID30661,v1,Inflammation_II,syn52355585,DNAJB2_P25686_OID30661_v1_Inflammation_II.tar
DNAJB6,O75190,OID30613,v1,Inflammation_II,syn52334403,DNAJB6_O75190_OID30613_v1_Inflammation_II.tar
DNAJB8,Q8NHS0,OID20093,v1,Cardiometabolic,syn51482442,DNAJB8_Q8NHS0_OID20093_v1_Cardiometabolic.tar
DNAJC21,Q5F1R6,OID31104,v1,Neurology_II,syn52331709,DNAJC21_Q5F1R6_OID31104_v1_Neurology_II.tar
DNAJC6,O75061,OID30247,v1,Cardiometabolic_II,syn52357766,DNAJC6_O75061_OID30247_v1_Cardiometabolic_II.tar
DNAJC9,Q8WXX5,OID31472,v1,Oncology_II,syn52355998,DNAJC9_Q8WXX5_OID31472_v1_Oncology_II.tar
DNER,Q8NFT8,OID20712,v1,Inflammation,syn51476059,DNER_Q8NFT8_OID20712_v1_Inflammation.tar
DNLZ,Q5SXM8,OID30822,v1,Neurology_II,syn52356104,DNLZ_Q5SXM8_OID30822_v1_Neurology_II.tar
DNM1,Q05193,OID31458,v1,Oncology_II,syn52356779,DNM1_Q05193_OID31458_v1_Oncology_II.tar
DNM3,Q9UQ16,OID31000,v1,Neurology_II,syn52355537,DNM3_Q9UQ16_OID31000_v1_Neurology_II.tar
DNMBP,Q6XZF7,OID20956,v1,Neurology,syn51482858,DNMBP_Q6XZF7_OID20956_v1_Neurology.tar
DNPEP,Q9ULA0,OID31118,v1,Neurology_II,syn52356172,DNPEP_Q9ULA0_OID31118_v1_Neurology_II.tar
DNPH1,O43598,OID20744,v1,Inflammation,syn51483422,DNPH1_O43598_OID20744_v1_Inflammation.tar
DOC2B,Q14184,OID30927,v1,Neurology_II,syn52358218,DOC2B_Q14184_OID30927_v1_Neurology_II.tar
DOCK9,Q9BZ29,OID30836,v1,Neurology_II,syn52355697,DOCK9_Q9BZ29_OID30836_v1_Neurology_II.tar
DOK1,Q99704,OID31111,v1,Neurology_II,syn52331660,DOK1_Q99704_OID31111_v1_Neurology_II.tar
DOK2,O60496,OID20138,v1,Cardiometabolic,syn51482267,DOK2_O60496_OID20138_v1_Cardiometabolic.tar
DPEP1,P16444,OID20897,v1,Neurology,syn51489785,DPEP1_P16444_OID20897_v1_Neurology.tar
DPEP2,Q9H4A9,OID21305,v1,Oncology,syn51496226,DPEP2_Q9H4A9_OID21305_v1_Oncology.tar
DPP10,Q8N608,OID20527,v1,Inflammation,syn51475860,DPP10_Q8N608_OID20527_v1_Inflammation.tar
DPP4,P27487,OID20406,v1,Cardiometabolic,syn51476593,DPP4_P27487_OID20406_v1_Cardiometabolic.tar
DPP6,P42658,OID21354,v1,Oncology,syn51489551,DPP6_P42658_OID21354_v1_Oncology.tar
DPP7,Q9UHL4,OID20142,v1,Cardiometabolic,syn51476609,DPP7_Q9UHL4_OID20142_v1_Cardiometabolic.tar
DPT,Q07507,OID20278,v1,Cardiometabolic,syn51475789,DPT_Q07507_OID20278_v1_Cardiometabolic.tar
DPY30,Q9C005,OID21410,v1,Oncology,syn51496089,DPY30_Q9C005_OID21410_v1_Oncology.tar
DRAXIN,Q8NBI3,OID20917,v1,Neurology,syn51476709,DRAXIN_Q8NBI3_OID20917_v1_Neurology.tar
DRG2,P55039,OID21335,v1,Oncology,syn51485822,DRG2_P55039_OID21335_v1_Oncology.tar
DSC2,Q02487,OID21079,v1,Neurology,syn51483474,DSC2_Q02487_OID21079_v1_Neurology.tar
DSCAM,O60469,OID30993,v1,Neurology_II,syn52356886,DSCAM_O60469_OID30993_v1_Neurology_II.tar
DSG2,Q14126,OID21113,v1,Neurology,syn51495942,DSG2_Q14126_OID21113_v1_Neurology.tar
DSG3,P32926,OID21460,v1,Oncology,syn51489753,DSG3_P32926_OID21460_v1_Oncology.tar
DSG4,Q86SJ6,OID21325,v1,Oncology,syn51476580,DSG4_Q86SJ6_OID21325_v1_Oncology.tar
DTD1,Q8TEA8,OID30580,v1,Inflammation_II,syn52334688,DTD1_Q8TEA8_OID30580_v1_Inflammation_II.tar
DTNB,O60941,OID31395,v1,Oncology_II,syn52355592,DTNB_O60941_OID31395_v1_Oncology_II.tar
DTX2,Q86UW9,OID30882,v1,Neurology_II,syn52355711,DTX2_Q86UW9_OID30882_v1_Neurology_II.tar
DTX3,Q8N9I9,OID21349,v1,Oncology,syn51476671,DTX3_Q8N9I9_OID21349_v1_Oncology.tar
DTYMK,P23919,OID30308,v1,Cardiometabolic_II,syn52356433,DTYMK_P23919_OID30308_v1_Cardiometabolic_II.tar
DUOX2,Q9NRD8,OID20059,v1,Cardiometabolic,syn51496208,DUOX2_Q9NRD8_OID20059_v1_Cardiometabolic.tar
DUSP13,Q6B8I1,OID31394,v1,Oncology_II,syn52359490,DUSP13_Q6B8I1_OID31394_v1_Oncology_II.tar
DUSP29,Q68J44,OID30935,v1,Neurology_II,syn52355435,DUSP29_Q68J44_OID30935_v1_Neurology_II.tar
DUSP3,P51452,OID20827,v1,Neurology,syn51496096,DUSP3_P51452_OID20827_v1_Neurology.tar
DUT,P33316,OID31457,v1,Oncology_II,syn52332892,DUT_P33316_OID31457_v1_Oncology_II.tar
DXO,O77932,OID31080,v1,Neurology_II,syn52331495,DXO_O77932_OID31080_v1_Neurology_II.tar
DYNC1H1,Q14204,OID31341,v1,Oncology_II,syn52356052,DYNC1H1_Q14204_OID31341_v1_Oncology_II.tar
DYNLT1,P63172,OID30925,v1,Neurology_II,syn52331608,DYNLT1_P63172_OID30925_v1_Neurology_II.tar
DYNLT3,P51808,OID31415,v1,Oncology_II,syn52334041,DYNLT3_P51808_OID31415_v1_Oncology_II.tar
EBAG9,O00559,OID20918,v1,Neurology,syn51482249,EBAG9_O00559_OID20918_v1_Neurology.tar
EBI3_IL27_Q14213,Q8NEV9,OID21389,v1,Oncology,syn51483797,EBI3_IL27_Q14213_Q8NEV9_OID21389_v1_Oncology.tar
ECE1,P42892,OID20891,v1,Neurology,syn51495964,ECE1_P42892_OID20891_v1_Neurology.tar
ECHDC3,Q96DC8,OID30293,v1,Cardiometabolic_II,syn52333749,ECHDC3_Q96DC8_OID30293_v1_Cardiometabolic_II.tar
ECHS1,P30084,OID30239,v1,Cardiometabolic_II,syn52357775,ECHS1_P30084_OID30239_v1_Cardiometabolic_II.tar
ECI2,O75521,OID30142,v1,Cardiometabolic_II,syn52333647,ECI2_O75521_OID30142_v1_Cardiometabolic_II.tar
ECM1,Q16610,OID30736,v1,Inflammation_II,syn52356074,ECM1_Q16610_OID30736_v1_Inflammation_II.tar
ECSCR,Q19T08,OID30831,v1,Neurology_II,syn52333297,ECSCR_Q19T08_OID30831_v1_Neurology_II.tar
EDA2R,Q9HAV5,OID21451,v1,Oncology,syn51476445,EDA2R_Q9HAV5_OID21451_v1_Oncology.tar
EDAR,Q9UNE0,OID20525,v1,Inflammation,syn51483724,EDAR_Q9UNE0_OID20525_v1_Inflammation.tar
EDDM3B,P56851,OID31365,v1,Oncology_II,syn52357047,EDDM3B_P56851_OID31365_v1_Oncology_II.tar
EDEM2,Q9BV94,OID30136,v1,Cardiometabolic_II,syn52358360,EDEM2_Q9BV94_OID30136_v1_Cardiometabolic_II.tar
EDF1,O60869,OID31010,v1,Neurology_II,syn52355492,EDF1_O60869_OID31010_v1_Neurology_II.tar
EDIL3,O43854,OID20081,v1,Cardiometabolic,syn51476696,EDIL3_O43854_OID20081_v1_Cardiometabolic.tar
EDN1,P05305,OID30224,v1,Cardiometabolic_II,syn52333777,EDN1_P05305_OID30224_v1_Cardiometabolic_II.tar
EDNRB,P24530,OID30421,v1,Inflammation_II,syn52333939,EDNRB_P24530_OID30421_v1_Inflammation_II.tar
EEF1D,P29692,OID30335,v1,Cardiometabolic_II,syn52332827,EEF1D_P29692_OID30335_v1_Cardiometabolic_II.tar
EFCAB14,O75071,OID31460,v1,Oncology_II,syn52355555,EFCAB14_O75071_OID31460_v1_Oncology_II.tar
EFCAB2,Q5VUJ9,OID31313,v1,Oncology_II,syn52356283,EFCAB2_Q5VUJ9_OID31313_v1_Oncology_II.tar
EFEMP1,Q12805,OID20414,v1,Cardiometabolic,syn51483643,EFEMP1_Q12805_OID20414_v1_Cardiometabolic.tar
EFHD1,Q9BUP0,OID31044,v1,Neurology_II,syn52355544,EFHD1_Q9BUP0_OID31044_v1_Neurology_II.tar
EFNA1,P20827,OID21125,v1,Neurology,syn51476675,EFNA1_P20827_OID21125_v1_Neurology.tar
EFNA4,P52798,OID20935,v1,Neurology,syn51476109,EFNA4_P52798_OID20935_v1_Neurology.tar
EFNB2,P52799,OID30954,v1,Neurology_II,syn52331572,EFNB2_P52799_OID30954_v1_Neurology_II.tar
EGF,P01133,OID20698,v1,Inflammation,syn51475757,EGF_P01133_OID20698_v1_Inflammation.tar
EGFL7,Q9UHF1,OID21252,v1,Oncology,syn51483223,EGFL7_Q9UHF1_OID21252_v1_Oncology.tar
EGFLAM,Q63HQ2,OID31496,v1,Oncology_II,syn52334439,EGFLAM_Q63HQ2_OID31496_v1_Oncology_II.tar
EGFR,P00533,OID20319,v1,Cardiometabolic,syn51476001,EGFR_P00533_OID20319_v1_Cardiometabolic.tar
EGLN1,Q9GZT9,OID20572,v1,Inflammation,syn51482307,EGLN1_Q9GZT9_OID20572_v1_Inflammation.tar
EHBP1,Q8NDI1,OID30302,v1,Cardiometabolic_II,syn52356875,EHBP1_Q8NDI1_OID30302_v1_Cardiometabolic_II.tar
EHD3,Q9NZN3,OID30229,v1,Cardiometabolic_II,syn52355579,EHD3_Q9NZN3_OID30229_v1_Cardiometabolic_II.tar
EIF1AX,P47813,OID31125,v1,Neurology_II,syn52359237,EIF1AX_P47813_OID31125_v1_Neurology_II.tar
EIF2AK2,P19525,OID31442,v1,Oncology_II,syn52357759,EIF2AK2_P19525_OID31442_v1_Oncology_II.tar
EIF2AK3,Q9NZJ5,OID30060,v1,Cardiometabolic_II,syn52333747,EIF2AK3_Q9NZJ5_OID30060_v1_Cardiometabolic_II.tar
EIF2S2,P20042,OID30270,v1,Cardiometabolic_II,syn52355710,EIF2S2_P20042_OID30270_v1_Cardiometabolic_II.tar
EIF4B,P23588,OID21000,v1,Neurology,syn51489631,EIF4B_P23588_OID21000_v1_Neurology.tar
EIF4E,P06730,OID30557,v1,Inflammation_II,syn52334093,EIF4E_P06730_OID30557_v1_Inflammation_II.tar
EIF4EBP1,Q13541,OID20162,v1,Cardiometabolic,syn51476635,EIF4EBP1_Q13541_OID20162_v1_Cardiometabolic.tar
EIF4G1,Q04637,OID20625,v1,Inflammation,syn51476660,EIF4G1_Q04637_OID20625_v1_Inflammation.tar
EIF4G3,O43432,OID31022,v1,Neurology_II,syn52357200,EIF4G3_O43432_OID31022_v1_Neurology_II.tar
EIF5,P55010,OID30156,v1,Cardiometabolic_II,syn52356204,EIF5_P55010_OID30156_v1_Cardiometabolic_II.tar
EIF5A,P63241,OID20423,v1,Inflammation,syn51475831,EIF5A_P63241_OID20423_v1_Inflammation.tar
ELAC1,Q9H777,OID31029,v1,Neurology_II,syn52331718,ELAC1_Q9H777_OID31029_v1_Neurology_II.tar
ELAVL4,P26378,OID30854,v1,Neurology_II,syn52334003,ELAVL4_P26378_OID30854_v1_Neurology_II.tar
ELN,P15502,OID30301,v1,Cardiometabolic_II,syn52355496,ELN_P15502_OID30301_v1_Cardiometabolic_II.tar
ELOA,Q14241,OID21337,v1,Oncology,syn51489663,ELOA_Q14241_OID21337_v1_Oncology.tar
ELOB,Q15370,OID30127,v1,Cardiometabolic_II,syn52355513,ELOB_Q15370_OID30127_v1_Cardiometabolic_II.tar
ENAH,Q8N8S7,OID20497,v1,Inflammation,syn51483148,ENAH_Q8N8S7_OID20497_v1_Inflammation.tar
ENDOU,P21128,OID31498,v1,Oncology_II,syn52355575,ENDOU_P21128_OID31498_v1_Oncology_II.tar
ENG,P17813,OID20287,v1,Cardiometabolic,syn51496181,ENG_P17813_OID20287_v1_Cardiometabolic.tar
ENO1,P06733,OID21037,v1,Neurology,syn51476112,ENO1_P06733_OID21037_v1_Neurology.tar
ENO2,P09104,OID21046,v1,Neurology,syn51489539,ENO2_P09104_OID21046_v1_Neurology.tar
ENO3,P13929,OID30209,v1,Cardiometabolic_II,syn52332533,ENO3_P13929_OID30209_v1_Cardiometabolic_II.tar
ENOPH1,Q9UHY7,OID31349,v1,Oncology_II,syn52334111,ENOPH1_Q9UHY7_OID31349_v1_Oncology_II.tar
ENOX2,Q16206,OID30152,v1,Cardiometabolic_II,syn52356848,ENOX2_Q16206_OID30152_v1_Cardiometabolic_II.tar
ENPEP,Q07075,OID30135,v1,Cardiometabolic_II,syn52333970,ENPEP_Q07075_OID30135_v1_Cardiometabolic_II.tar
ENPP2,Q13822,OID20288,v1,Cardiometabolic,syn51496007,ENPP2_Q13822_OID20288_v1_Cardiometabolic.tar
ENPP5,Q9UJA9,OID20736,v1,Inflammation,syn51489862,ENPP5_Q9UJA9_OID20736_v1_Inflammation.tar
ENPP6,Q6UWR7,OID30273,v1,Cardiometabolic_II,syn52357185,ENPP6_Q6UWR7_OID30273_v1_Cardiometabolic_II.tar
ENPP7,Q6UWV6,OID20689,v1,Inflammation,syn51476634,ENPP7_Q6UWV6_OID20689_v1_Inflammation.tar
ENSA,O43768,OID31355,v1,Oncology_II,syn52356215,ENSA_O43768_OID31355_v1_Oncology_II.tar
ENTPD2,Q9Y5L3,OID21260,v1,Oncology,syn51496071,ENTPD2_Q9Y5L3_OID21260_v1_Oncology.tar
ENTPD5,O75356,OID20104,v1,Cardiometabolic,syn51496100,ENTPD5_O75356_OID20104_v1_Cardiometabolic.tar
ENTPD6,O75354,OID20100,v1,Cardiometabolic,syn51483450,ENTPD6_O75354_OID20100_v1_Cardiometabolic.tar
ENTR1,Q96C92,OID30231,v1,Cardiometabolic_II,syn52359178,ENTR1_Q96C92_OID30231_v1_Cardiometabolic_II.tar
EP300,Q09472,OID30438,v1,Inflammation_II,syn52358291,EP300_Q09472_OID30438_v1_Inflammation_II.tar
EPB41L5,Q9HCM4,OID30886,v1,Neurology_II,syn52355423,EPB41L5_Q9HCM4_OID30886_v1_Neurology_II.tar
EPCAM,P16422,OID20743,v1,Inflammation,syn51489583,EPCAM_P16422_OID20743_v1_Inflammation.tar
EPGN,Q6UW88,OID31373,v1,Oncology_II,syn52332327,EPGN_Q6UW88_OID31373_v1_Oncology_II.tar
EPHA1,P21709,OID20677,v1,Inflammation,syn51482444,EPHA1_P21709_OID20677_v1_Inflammation.tar
EPHA10,Q5JZY3,OID20840,v1,Neurology,syn51489891,EPHA10_Q5JZY3_OID20840_v1_Neurology.tar
EPHA2,P29317,OID21342,v1,Oncology,syn51483333,EPHA2_P29317_OID21342_v1_Oncology.tar
EPHA4,P54764,OID30622,v1,Inflammation_II,syn52355742,EPHA4_P54764_OID30622_v1_Inflammation_II.tar
EPHB4,P54760,OID20242,v1,Cardiometabolic,syn51489831,EPHB4_P54760_OID20242_v1_Cardiometabolic.tar
EPHB6,O15197,OID20982,v1,Neurology,syn51482863,EPHB6_O15197_OID20982_v1_Neurology.tar
EPHX2,P34913,OID20119,v1,Cardiometabolic,syn51482352,EPHX2_P34913_OID20119_v1_Cardiometabolic.tar
EPN1,Q9Y6I3,OID31252,v1,Oncology_II,syn52333714,EPN1_Q9Y6I3_OID31252_v1_Oncology_II.tar
EPO,P01588,OID20522,v1,Inflammation,syn51483490,EPO_P01588_OID20522_v1_Inflammation.tar
EPPK1,P58107,OID30250,v1,Cardiometabolic_II,syn52359300,EPPK1_P58107_OID30250_v1_Cardiometabolic_II.tar
EPS8L2,Q9H6S3,OID21397,v1,Oncology,syn51496143,EPS8L2_Q9H6S3_OID21397_v1_Oncology.tar
ERBB2,P04626,OID21520,v1,Oncology,syn51475875,ERBB2_P04626_OID21520_v1_Oncology.tar
ERBB3,P21860,OID20705,v1,Inflammation,syn51475959,ERBB3_P21860_OID20705_v1_Inflammation.tar
ERBB4,Q15303,OID21510,v1,Oncology,syn51496216,ERBB4_Q15303_OID21510_v1_Oncology.tar
ERBIN,Q96RT1,OID21323,v1,Oncology,syn51475768,ERBIN_Q96RT1_OID21323_v1_Oncology.tar
ERC2,O15083,OID30880,v1,Neurology_II,syn52331459,ERC2_O15083_OID30880_v1_Neurology_II.tar
ERCC1,P07992,OID31223,v1,Oncology_II,syn52356561,ERCC1_P07992_OID31223_v1_Oncology_II.tar
EREG,O14944,OID20905,v1,Neurology,syn51476650,EREG_O14944_OID20905_v1_Neurology.tar
ERI1,Q8IV48,OID31317,v1,Oncology_II,syn52333798,ERI1_Q8IV48_OID31317_v1_Oncology_II.tar
ERMAP,Q96PL5,OID30539,v1,Inflammation_II,syn52359203,ERMAP_Q96PL5_OID30539_v1_Inflammation_II.tar
ERN1,O75460,OID31391,v1,Oncology_II,syn52355859,ERN1_O75460_OID31391_v1_Oncology_II.tar
ERP29,P30040,OID30578,v1,Inflammation_II,syn52357770,ERP29_P30040_OID30578_v1_Inflammation_II.tar
ERP44,Q9BS26,OID21338,v1,Oncology,syn51476173,ERP44_Q9BS26_OID21338_v1_Oncology.tar
ERVV-1,B6SEH8,OID30094,v1,Cardiometabolic_II,syn52359482,ERVV-1_B6SEH8_OID30094_v1_Cardiometabolic_II.tar
ESAM,Q96AP7,OID20270,v1,Cardiometabolic,syn51479078,ESAM_Q96AP7_OID20270_v1_Cardiometabolic.tar
ESM1,Q9NQ30,OID20758,v1,Inflammation,syn51482749,ESM1_Q9NQ30_OID20758_v1_Inflammation.tar
ESPL1,Q14674,OID31176,v1,Oncology_II,syn52359508,ESPL1_Q14674_OID31176_v1_Oncology_II.tar
ESR1,P03372,OID30434,v1,Inflammation_II,syn52331862,ESR1_P03372_OID30434_v1_Inflammation_II.tar
ESYT2,A0FGR8,OID31134,v1,Neurology_II,syn52356131,ESYT2_A0FGR8_OID31134_v1_Neurology_II.tar
EVI2B,P34910,OID31227,v1,Oncology_II,syn52358145,EVI2B_P34910_OID31227_v1_Oncology_II.tar
