gene,uniprot,oid,version,panel,synapse_id,filename
DRAXIN,Q8NBI3,OID20917,v1,Neurology,syn51469500,DRAXIN_Q8NBI3_OID20917_v1_Neurology.tar
DRG2,P55039,OID21335,v1,Oncology,syn51470476,DRG2_P55039_OID21335_v1_Oncology.tar
DSC2,Q02487,OID21079,v1,Neurology,syn51470274,DSC2_Q02487_OID21079_v1_Neurology.tar
DSCAM,O60469,OID30993,v1,Neurology_II,syn52363138,DSCAM_O60469_OID30993_v1_Neurology_II.tar
DSG2,Q14126,OID21113,v1,Neurology,syn51471194,DSG2_Q14126_OID21113_v1_Neurology.tar
DSG3,P32926,OID21460,v1,Oncology,syn51470932,DSG3_P32926_OID21460_v1_Oncology.tar
DSG4,Q86SJ6,OID21325,v1,Oncology,syn51469171,DSG4_Q86SJ6_OID21325_v1_Oncology.tar
DTD1,Q8TEA8,OID30580,v1,Inflammation_II,syn52361954,DTD1_Q8TEA8_OID30580_v1_Inflammation_II.tar
DTNB,O60941,OID31395,v1,Oncology_II,syn52362304,DTNB_O60941_OID31395_v1_Oncology_II.tar
DTX2,Q86UW9,OID30882,v1,Neurology_II,syn52362385,DTX2_Q86UW9_OID30882_v1_Neurology_II.tar
DTX3,Q8N9I9,OID21349,v1,Oncology,syn51469421,DTX3_Q8N9I9_OID21349_v1_Oncology.tar
DTYMK,P23919,OID30308,v1,Cardiometabolic_II,syn52362801,DTYMK_P23919_OID30308_v1_Cardiometabolic_II.tar
DUOX2,Q9NRD8,OID20059,v1,Cardiometabolic,syn51471370,DUOX2_Q9NRD8_OID20059_v1_Cardiometabolic.tar
DUSP13,Q6B8I1,OID31394,v1,Oncology_II,syn52363647,DUSP13_Q6B8I1_OID31394_v1_Oncology_II.tar
DUSP29,Q68J44,OID30935,v1,Neurology_II,syn52361972,DUSP29_Q68J44_OID30935_v1_Neurology_II.tar
DUSP3,P51452,OID20827,v1,Neurology,syn51471294,DUSP3_P51452_OID20827_v1_Neurology.tar
DUT,P33316,OID31457,v1,Oncology_II,syn52361637,DUT_P33316_OID31457_v1_Oncology_II.tar
DXO,O77932,OID31080,v1,Neurology_II,syn52361303,DXO_O77932_OID31080_v1_Neurology_II.tar
DYNC1H1,Q14204,OID31341,v1,Oncology_II,syn52362570,DYNC1H1_Q14204_OID31341_v1_Oncology_II.tar
DYNLT1,P63172,OID30925,v1,Neurology_II,syn52361348,DYNLT1_P63172_OID30925_v1_Neurology_II.tar
DYNLT3,P51808,OID31415,v1,Oncology_II,syn52361849,DYNLT3_P51808_OID31415_v1_Oncology_II.tar
EBAG9,O00559,OID20918,v1,Neurology,syn51469576,EBAG9_O00559_OID20918_v1_Neurology.tar
EBI3_IL27_Q14213,Q8NEV9,OID21389,v1,Oncology,syn51470439,EBI3_IL27_Q14213_Q8NEV9_OID21389_v1_Oncology.tar
ECE1,P42892,OID20891,v1,Neurology,syn51471225,ECE1_P42892_OID20891_v1_Neurology.tar
ECHDC3,Q96DC8,OID30293,v1,Cardiometabolic_II,syn52361717,ECHDC3_Q96DC8_OID30293_v1_Cardiometabolic_II.tar
ECHS1,P30084,OID30239,v1,Cardiometabolic_II,syn52363270,ECHS1_P30084_OID30239_v1_Cardiometabolic_II.tar
ECI2,O75521,OID30142,v1,Cardiometabolic_II,syn52361675,ECI2_O75521_OID30142_v1_Cardiometabolic_II.tar
ECM1,Q16610,OID30736,v1,Inflammation_II,syn52362600,ECM1_Q16610_OID30736_v1_Inflammation_II.tar
ECSCR,Q19T08,OID30831,v1,Neurology_II,syn52361648,ECSCR_Q19T08_OID30831_v1_Neurology_II.tar
EDA2R,Q9HAV5,OID21451,v1,Oncology,syn51469122,EDA2R_Q9HAV5_OID21451_v1_Oncology.tar
EDAR,Q9UNE0,OID20525,v1,Inflammation,syn51470343,EDAR_Q9UNE0_OID20525_v1_Inflammation.tar
EDDM3B,P56851,OID31365,v1,Oncology_II,syn52363187,EDDM3B_P56851_OID31365_v1_Oncology_II.tar
EDEM2,Q9BV94,OID30136,v1,Cardiometabolic_II,syn52363499,EDEM2_Q9BV94_OID30136_v1_Cardiometabolic_II.tar
EDF1,O60869,OID31010,v1,Neurology_II,syn52362096,EDF1_O60869_OID31010_v1_Neurology_II.tar
EDIL3,O43854,OID20081,v1,Cardiometabolic,syn51469469,EDIL3_O43854_OID20081_v1_Cardiometabolic.tar
EDN1,P05305,OID30224,v1,Cardiometabolic_II,syn52361737,EDN1_P05305_OID30224_v1_Cardiometabolic_II.tar
EDNRB,P24530,OID30421,v1,Inflammation_II,syn52361828,EDNRB_P24530_OID30421_v1_Inflammation_II.tar
EEF1D,P29692,OID30335,v1,Cardiometabolic_II,syn52361634,EEF1D_P29692_OID30335_v1_Cardiometabolic_II.tar
EFCAB14,O75071,OID31460,v1,Oncology_II,syn52362216,EFCAB14_O75071_OID31460_v1_Oncology_II.tar
EFCAB2,Q5VUJ9,OID31313,v1,Oncology_II,syn52362761,EFCAB2_Q5VUJ9_OID31313_v1_Oncology_II.tar
EFEMP1,Q12805,OID20414,v1,Cardiometabolic,syn51470290,EFEMP1_Q12805_OID20414_v1_Cardiometabolic.tar
EFHD1,Q9BUP0,OID31044,v1,Neurology_II,syn52362187,EFHD1_Q9BUP0_OID31044_v1_Neurology_II.tar
EFNA1,P20827,OID21125,v1,Neurology,syn51469424,EFNA1_P20827_OID21125_v1_Neurology.tar
EFNA4,P52798,OID20935,v1,Neurology,syn51468785,EFNA4_P52798_OID20935_v1_Neurology.tar
EFNB2,P52799,OID30954,v1,Neurology_II,syn52361332,EFNB2_P52799_OID30954_v1_Neurology_II.tar
EGF,P01133,OID20698,v1,Inflammation,syn51468410,EGF_P01133_OID20698_v1_Inflammation.tar
EGFL7,Q9UHF1,OID21252,v1,Oncology,syn51470021,EGFL7_Q9UHF1_OID21252_v1_Oncology.tar
EGFLAM,Q63HQ2,OID31496,v1,Oncology_II,syn52361915,EGFLAM_Q63HQ2_OID31496_v1_Oncology_II.tar
EGFR,P00533,OID20319,v1,Cardiometabolic,syn51468693,EGFR_P00533_OID20319_v1_Cardiometabolic.tar
EGLN1,Q9GZT9,OID20572,v1,Inflammation,syn51469604,EGLN1_Q9GZT9_OID20572_v1_Inflammation.tar
EHBP1,Q8NDI1,OID30302,v1,Cardiometabolic_II,syn52363129,EHBP1_Q8NDI1_OID30302_v1_Cardiometabolic_II.tar
EHD3,Q9NZN3,OID30229,v1,Cardiometabolic_II,syn52362273,EHD3_Q9NZN3_OID30229_v1_Cardiometabolic_II.tar
EIF1AX,P47813,OID31125,v1,Neurology_II,syn52363557,EIF1AX_P47813_OID31125_v1_Neurology_II.tar
EIF2AK2,P19525,OID31442,v1,Oncology_II,syn52363267,EIF2AK2_P19525_OID31442_v1_Oncology_II.tar
EIF2AK3,Q9NZJ5,OID30060,v1,Cardiometabolic_II,syn52361714,EIF2AK3_Q9NZJ5_OID30060_v1_Cardiometabolic_II.tar
EIF2S2,P20042,OID30270,v1,Cardiometabolic_II,syn52362388,EIF2S2_P20042_OID30270_v1_Cardiometabolic_II.tar
EIF4B,P23588,OID21000,v1,Neurology,syn51470744,EIF4B_P23588_OID21000_v1_Neurology.tar
EIF4E,P06730,OID30557,v1,Inflammation_II,syn52361864,EIF4E_P06730_OID30557_v1_Inflammation_II.tar
EIF4EBP1,Q13541,OID20162,v1,Cardiometabolic,syn51469358,EIF4EBP1_Q13541_OID20162_v1_Cardiometabolic.tar
EIF4G1,Q04637,OID20625,v1,Inflammation,syn51469404,EIF4G1_Q04637_OID20625_v1_Inflammation.tar
EIF4G3,O43432,OID31022,v1,Neurology_II,syn52363245,EIF4G3_O43432_OID31022_v1_Neurology_II.tar
EIF5,P55010,OID30156,v1,Cardiometabolic_II,syn52362542,EIF5_P55010_OID30156_v1_Cardiometabolic_II.tar
EIF5A,P63241,OID20423,v1,Inflammation,syn51468508,EIF5A_P63241_OID20423_v1_Inflammation.tar
ELAC1,Q9H777,OID31029,v1,Neurology_II,syn52361392,ELAC1_Q9H777_OID31029_v1_Neurology_II.tar
ELAVL4,P26378,OID30854,v1,Neurology_II,syn52361844,ELAVL4_P26378_OID30854_v1_Neurology_II.tar
ELN,P15502,OID30301,v1,Cardiometabolic_II,syn52362102,ELN_P15502_OID30301_v1_Cardiometabolic_II.tar
ELOA,Q14241,OID21337,v1,Oncology,syn51470790,ELOA_Q14241_OID21337_v1_Oncology.tar
ELOB,Q15370,OID30127,v1,Cardiometabolic_II,syn52362104,ELOB_Q15370_OID30127_v1_Cardiometabolic_II.tar
ENAH,Q8N8S7,OID20497,v1,Inflammation,syn51469968,ENAH_Q8N8S7_OID20497_v1_Inflammation.tar
ENDOU,P21128,OID31498,v1,Oncology_II,syn52362266,ENDOU_P21128_OID31498_v1_Oncology_II.tar
ENG,P17813,OID20287,v1,Cardiometabolic,syn51471342,ENG_P17813_OID20287_v1_Cardiometabolic.tar
ENO1,P06733,OID21037,v1,Neurology,syn51468790,ENO1_P06733_OID21037_v1_Neurology.tar
ENO2,P09104,OID21046,v1,Neurology,syn51470495,ENO2_P09104_OID21046_v1_Neurology.tar
ENO3,P13929,OID30209,v1,Cardiometabolic_II,syn52361559,ENO3_P13929_OID30209_v1_Cardiometabolic_II.tar
ENOPH1,Q9UHY7,OID31349,v1,Oncology_II,syn52361870,ENOPH1_Q9UHY7_OID31349_v1_Oncology_II.tar
ENOX2,Q16206,OID30152,v1,Cardiometabolic_II,syn52363101,ENOX2_Q16206_OID30152_v1_Cardiometabolic_II.tar
ENPEP,Q07075,OID30135,v1,Cardiometabolic_II,syn52361833,ENPEP_Q07075_OID30135_v1_Cardiometabolic_II.tar
ENPP2,Q13822,OID20288,v1,Cardiometabolic,syn51471232,ENPP2_Q13822_OID20288_v1_Cardiometabolic.tar
ENPP5,Q9UJA9,OID20736,v1,Inflammation,syn51471034,ENPP5_Q9UJA9_OID20736_v1_Inflammation.tar
ENPP6,Q6UWR7,OID30273,v1,Cardiometabolic_II,syn52363236,ENPP6_Q6UWR7_OID30273_v1_Cardiometabolic_II.tar
ENPP7,Q6UWV6,OID20689,v1,Inflammation,syn51469357,ENPP7_Q6UWV6_OID20689_v1_Inflammation.tar
ENSA,O43768,OID31355,v1,Oncology_II,syn52362677,ENSA_O43768_OID31355_v1_Oncology_II.tar
ENTPD2,Q9Y5L3,OID21260,v1,Oncology,syn51471265,ENTPD2_Q9Y5L3_OID21260_v1_Oncology.tar
ENTPD5,O75356,OID20104,v1,Cardiometabolic,syn51471298,ENTPD5_O75356_OID20104_v1_Cardiometabolic.tar
ENTPD6,O75354,OID20100,v1,Cardiometabolic,syn51470226,ENTPD6_O75354_OID20100_v1_Cardiometabolic.tar
ENTR1,Q96C92,OID30231,v1,Cardiometabolic_II,syn52363528,ENTR1_Q96C92_OID30231_v1_Cardiometabolic_II.tar
EP300,Q09472,OID30438,v1,Inflammation_II,syn52363473,EP300_Q09472_OID30438_v1_Inflammation_II.tar
EPB41L5,Q9HCM4,OID30886,v1,Neurology_II,syn52361986,EPB41L5_Q9HCM4_OID30886_v1_Neurology_II.tar
EPCAM,P16422,OID20743,v1,Inflammation,syn51470604,EPCAM_P16422_OID20743_v1_Inflammation.tar
EPGN,Q6UW88,OID31373,v1,Oncology_II,syn52361511,EPGN_Q6UW88_OID31373_v1_Oncology_II.tar
EPHA1,P21709,OID20677,v1,Inflammation,syn51469684,EPHA1_P21709_OID20677_v1_Inflammation.tar
EPHA10,Q5JZY3,OID20840,v1,Neurology,syn51471089,EPHA10_Q5JZY3_OID20840_v1_Neurology.tar
EPHA2,P29317,OID21342,v1,Oncology,syn51470132,EPHA2_P29317_OID21342_v1_Oncology.tar
EPHA4,P54764,OID30622,v1,Inflammation_II,syn52362420,EPHA4_P54764_OID30622_v1_Inflammation_II.tar
EPHB4,P54760,OID20242,v1,Cardiometabolic,syn51471008,EPHB4_P54760_OID20242_v1_Cardiometabolic.tar
EPHB6,O15197,OID20982,v1,Neurology,syn51469863,EPHB6_O15197_OID20982_v1_Neurology.tar
EPHX2,P34913,OID20119,v1,Cardiometabolic,syn51469641,EPHX2_P34913_OID20119_v1_Cardiometabolic.tar
EPN1,Q9Y6I3,OID31252,v1,Oncology_II,syn52361696,EPN1_Q9Y6I3_OID31252_v1_Oncology_II.tar
EPO,P01588,OID20522,v1,Inflammation,syn51470243,EPO_P01588_OID20522_v1_Inflammation.tar
EPPK1,P58107,OID30250,v1,Cardiometabolic_II,syn52363593,EPPK1_P58107_OID30250_v1_Cardiometabolic_II.tar
EPS8L2,Q9H6S3,OID21397,v1,Oncology,syn51471324,EPS8L2_Q9H6S3_OID21397_v1_Oncology.tar
ERBB2,P04626,OID21520,v1,Oncology,syn51468585,ERBB2_P04626_OID21520_v1_Oncology.tar
ERBB3,P21860,OID20705,v1,Inflammation,syn51468658,ERBB3_P21860_OID20705_v1_Inflammation.tar
ERBB4,Q15303,OID21510,v1,Oncology,syn51471378,ERBB4_Q15303_OID21510_v1_Oncology.tar
ERBIN,Q96RT1,OID21323,v1,Oncology,syn51468416,ERBIN_Q96RT1_OID21323_v1_Oncology.tar
ERC2,O15083,OID30880,v1,Neurology_II,syn52361262,ERC2_O15083_OID30880_v1_Neurology_II.tar
ERCC1,P07992,OID31223,v1,Oncology_II,syn52362952,ERCC1_P07992_OID31223_v1_Oncology_II.tar
EREG,O14944,OID20905,v1,Neurology,syn51469379,EREG_O14944_OID20905_v1_Neurology.tar
ERI1,Q8IV48,OID31317,v1,Oncology_II,syn52361752,ERI1_Q8IV48_OID31317_v1_Oncology_II.tar
ERMAP,Q96PL5,OID30539,v1,Inflammation_II,syn52363532,ERMAP_Q96PL5_OID30539_v1_Inflammation_II.tar
ERN1,O75460,OID31391,v1,Oncology_II,syn52362472,ERN1_O75460_OID31391_v1_Oncology_II.tar
ERP29,P30040,OID30578,v1,Inflammation_II,syn52363269,ERP29_P30040_OID30578_v1_Inflammation_II.tar
ERP44,Q9BS26,OID21338,v1,Oncology,syn51468867,ERP44_Q9BS26_OID21338_v1_Oncology.tar
ERVV-1,B6SEH8,OID30094,v1,Cardiometabolic_II,syn52363643,ERVV-1_B6SEH8_OID30094_v1_Cardiometabolic_II.tar
ESAM,Q96AP7,OID20270,v1,Cardiometabolic,syn51469555,ESAM_Q96AP7_OID20270_v1_Cardiometabolic.tar
ESM1,Q9NQ30,OID20758,v1,Inflammation,syn51469730,ESM1_Q9NQ30_OID20758_v1_Inflammation.tar
ESPL1,Q14674,OID31176,v1,Oncology_II,syn52363665,ESPL1_Q14674_OID31176_v1_Oncology_II.tar
ESR1,P03372,OID30434,v1,Inflammation_II,syn52361438,ESR1_P03372_OID30434_v1_Inflammation_II.tar
ESYT2,A0FGR8,OID31134,v1,Neurology_II,syn52362647,ESYT2_A0FGR8_OID31134_v1_Neurology_II.tar
EVI2B,P34910,OID31227,v1,Oncology_II,syn52363415,EVI2B_P34910_OID31227_v1_Oncology_II.tar
EVI5,O60447,OID30519,v1,Inflammation_II,syn52362538,EVI5_O60447_OID30519_v1_Inflammation_II.tar
EVPL,Q92817,OID31309,v1,Oncology_II,syn52362108,EVPL_Q92817_OID31309_v1_Oncology_II.tar
EXOSC10,Q01780,OID30083,v1,Cardiometabolic_II,syn52362059,EXOSC10_Q01780_OID30083_v1_Cardiometabolic_II.tar
EXTL1,Q92935,OID30114,v1,Cardiometabolic_II,syn52362100,EXTL1_Q92935_OID30114_v1_Cardiometabolic_II.tar
EZR,P15311,OID21017,v1,Neurology,syn51471388,EZR_P15311_OID21017_v1_Neurology.tar
F10,P00742,OID30684,v1,Inflammation_II,syn52361301,F10_P00742_OID30684_v1_Inflammation_II.tar
F11,P03951,OID30773,v1,Inflammation_II,syn52361671,F11_P03951_OID30773_v1_Inflammation_II.tar
F11R,Q9Y624,OID21151,v1,Neurology,syn51468574,F11R_Q9Y624_OID21151_v1_Neurology.tar
F12,P00748,OID30739,v1,Inflammation_II,syn52361623,F12_P00748_OID30739_v1_Inflammation_II.tar
F13B,P05160,OID30781,v1,Inflammation_II,syn52361957,F13B_P05160_OID30781_v1_Inflammation_II.tar
F2,P00734,OID30723,v1,Inflammation_II,syn52361638,F2_P00734_OID30723_v1_Inflammation_II.tar
F2R,P25116,OID20691,v1,Inflammation,syn51469361,F2R_P25116_OID20691_v1_Inflammation.tar
F3,P13726,OID21440,v1,Oncology,syn51470481,F3_P13726_OID21440_v1_Oncology.tar
F7,P08709,OID20372,v1,Cardiometabolic,syn51471216,F7_P08709_OID20372_v1_Cardiometabolic.tar
F9,P00740,OID20349,v1,Cardiometabolic,syn51468626,F9_P00740_OID20349_v1_Cardiometabolic.tar
FABP1,P07148,OID20778,v1,Inflammation,syn51468801,FABP1_P07148_OID20778_v1_Inflammation.tar
FABP2,P12104,OID20200,v1,Cardiometabolic,syn51469257,FABP2_P12104_OID20200_v1_Cardiometabolic.tar
FABP3,P05413,OID30351,v1,Cardiometabolic_II,syn52362652,FABP3_P05413_OID30351_v1_Cardiometabolic_II.tar
FABP4,P15090,OID20245,v1,Cardiometabolic,syn51471264,FABP4_P15090_OID20245_v1_Cardiometabolic.tar
FABP5,Q01469,OID21043,v1,Neurology,syn51471226,FABP5_Q01469_OID21043_v1_Neurology.tar
FABP6,P51161,OID20076,v1,Cardiometabolic,syn51469073,FABP6_P51161_OID20076_v1_Cardiometabolic.tar
FABP9,Q0Z7S8,OID20501,v1,Inflammation,syn51468743,FABP9_Q0Z7S8_OID20501_v1_Inflammation.tar
FADD,Q13158,OID20151,v1,Cardiometabolic,syn51469546,FADD_Q13158_OID20151_v1_Cardiometabolic.tar
FAM13A,O94988,OID31463,v1,Oncology_II,syn52362774,FAM13A_O94988_OID31463_v1_Oncology_II.tar
FAM171A2,A8MVW0,OID31005,v1,Neurology_II,syn52361521,FAM171A2_A8MVW0_OID31005_v1_Neurology_II.tar
FAM171B,Q6P995,OID31338,v1,Oncology_II,syn52362392,FAM171B_Q6P995_OID31338_v1_Oncology_II.tar
FAM172A,Q8WUF8,OID30248,v1,Cardiometabolic_II,syn52361364,FAM172A_Q8WUF8_OID30248_v1_Cardiometabolic_II.tar
FAM20A,Q96MK3,OID30348,v1,Cardiometabolic_II,syn52361762,FAM20A_Q96MK3_OID30348_v1_Cardiometabolic_II.tar
FAM3B,P58499,OID21372,v1,Oncology,syn51468863,FAM3B_P58499_OID21372_v1_Oncology.tar
FAM3C,Q92520,OID20233,v1,Cardiometabolic,syn51468871,FAM3C_Q92520_OID20233_v1_Cardiometabolic.tar
FAM3D,Q96BQ1,OID31514,v1,Oncology_II,syn52362014,FAM3D_Q96BQ1_OID31514_v1_Oncology_II.tar
FAP,Q12884,OID20330,v1,Cardiometabolic,syn51470614,FAP_Q12884_OID20330_v1_Cardiometabolic.tar
FARSA,Q9Y285,OID30887,v1,Neurology_II,syn52363579,FARSA_Q9Y285_OID30887_v1_Neurology_II.tar
FAS,P25445,OID20316,v1,Cardiometabolic,syn51471392,FAS_P25445_OID20316_v1_Cardiometabolic.tar
FASLG,P48023,OID20665,v1,Inflammation,syn51469297,FASLG_P48023_OID20665_v1_Inflammation.tar
FBLN2,P98095,OID30378,v1,Cardiometabolic_II,syn52362674,FBLN2_P98095_OID30378_v1_Cardiometabolic_II.tar
FBN2,P35556,OID30974,v1,Neurology_II,syn52362851,FBN2_P35556_OID30974_v1_Neurology_II.tar
FBP1,P09467,OID20227,v1,Cardiometabolic,syn51468677,FBP1_P09467_OID20227_v1_Cardiometabolic.tar
FCAMR,Q8WWV6,OID30332,v1,Cardiometabolic_II,syn52361537,FCAMR_Q8WWV6_OID30332_v1_Cardiometabolic_II.tar
FCAR,P24071,OID20564,v1,Inflammation,syn51471357,FCAR_P24071_OID20564_v1_Inflammation.tar
FCER1A,P12319,OID30992,v1,Neurology_II,syn52361429,FCER1A_P12319_OID30992_v1_Neurology_II.tar
FCER2,P06734,OID21133,v1,Neurology,syn51471170,FCER2_P06734_OID21133_v1_Neurology.tar
FCGR2A,P12318,OID20391,v1,Cardiometabolic,syn51470475,FCGR2A_P12318_OID20391_v1_Cardiometabolic.tar
FCGR2B,P31994,OID21215,v1,Oncology,syn51469120,FCGR2B_P31994_OID21215_v1_Oncology.tar
FCGR3B,O75015,OID20387,v1,Cardiometabolic,syn51471217,FCGR3B_O75015_OID20387_v1_Cardiometabolic.tar
FCN1,O00602,OID30690,v1,Inflammation_II,syn52363560,FCN1_O00602_OID30690_v1_Inflammation_II.tar
FCN2,Q15485,OID20382,v1,Cardiometabolic,syn51468735,FCN2_Q15485_OID20382_v1_Cardiometabolic.tar
FCRL1,Q96LA6,OID20172,v1,Cardiometabolic,syn51469438,FCRL1_Q96LA6_OID20172_v1_Cardiometabolic.tar
FCRL2,Q96LA5,OID20639,v1,Inflammation,syn51469951,FCRL2_Q96LA5_OID20639_v1_Inflammation.tar
FCRL3,Q96P31,OID20443,v1,Inflammation,syn51469535,FCRL3_Q96P31_OID20443_v1_Inflammation.tar
FCRL5,Q96RD9,OID21111,v1,Neurology,syn51469347,FCRL5_Q96RD9_OID21111_v1_Neurology.tar
FCRL6,Q6DN72,OID20529,v1,Inflammation,syn51468618,FCRL6_Q6DN72_OID20529_v1_Inflammation.tar
FCRLB,Q6BAA4,OID21193,v1,Oncology,syn51468632,FCRLB_Q6BAA4_OID21193_v1_Oncology.tar
FDX1,P10109,OID30078,v1,Cardiometabolic_II,syn52361628,FDX1_P10109_OID30078_v1_Cardiometabolic_II.tar
FDX2,Q6P4F2,OID30147,v1,Cardiometabolic_II,syn52362897,FDX2_Q6P4F2_OID30147_v1_Cardiometabolic_II.tar
FEN1,P39748,OID21192,v1,Oncology,syn51470816,FEN1_P39748_OID21192_v1_Oncology.tar
FES,P07332,OID21207,v1,Oncology,syn51471219,FES_P07332_OID21207_v1_Oncology.tar
FETUB,Q9UGM5,OID20404,v1,Cardiometabolic,syn51468862,FETUB_Q9UGM5_OID20404_v1_Cardiometabolic.tar
FGA,P02671,OID30788,v1,Inflammation_II,syn52362426,FGA_P02671_OID30788_v1_Inflammation_II.tar
FGD3,Q5JSP0,OID31040,v1,Neurology_II,syn52362003,FGD3_Q5JSP0_OID31040_v1_Neurology_II.tar
FGF12,P61328,OID30454,v1,Inflammation_II,syn52362367,FGF12_P61328_OID30454_v1_Inflammation_II.tar
FGF16,O43320,OID30535,v1,Inflammation_II,syn52362334,FGF16_O43320_OID30535_v1_Inflammation_II.tar
FGF19,O95750,OID20715,v1,Inflammation,syn51469654,FGF19_O95750_OID20715_v1_Inflammation.tar
FGF2,P09038,OID20503,v1,Inflammation,syn51469464,FGF2_P09038_OID20503_v1_Inflammation.tar
FGF20,Q9NP95,OID30459,v1,Inflammation_II,syn52361962,FGF20_Q9NP95_OID30459_v1_Inflammation_II.tar
FGF21,Q9NSA1,OID21402,v1,Oncology,syn51471002,FGF21_Q9NSA1_OID21402_v1_Oncology.tar
FGF23,Q9GZV9,OID21411,v1,Oncology,syn51469722,FGF23_Q9GZV9_OID21411_v1_Oncology.tar
FGF3,P11487,OID30544,v1,Inflammation_II,syn52361323,FGF3_P11487_OID30544_v1_Inflammation_II.tar
FGF5,P12034,OID20490,v1,Inflammation,syn51469935,FGF5_P12034_OID20490_v1_Inflammation.tar
FGF6,P10767,OID30443,v1,Inflammation_II,syn52362844,FGF6_P10767_OID30443_v1_Inflammation_II.tar
FGF7,P21781,OID31241,v1,Oncology_II,syn52362118,FGF7_P21781_OID31241_v1_Oncology_II.tar
FGF9,P31371,OID31193,v1,Oncology_II,syn52361535,FGF9_P31371_OID31193_v1_Oncology_II.tar
FGFBP1,Q14512,OID21507,v1,Oncology,syn51468920,FGFBP1_Q14512_OID21507_v1_Oncology.tar
FGFBP2,Q9BYJ0,OID30395,v1,Cardiometabolic_II,syn52363645,FGFBP2_Q9BYJ0_OID30395_v1_Cardiometabolic_II.tar
FGFBP3,Q8TAT2,OID31108,v1,Neurology_II,syn52361925,FGFBP3_Q8TAT2_OID31108_v1_Neurology_II.tar
FGFR2,P21802,OID21478,v1,Oncology,syn51471414,FGFR2_P21802_OID21478_v1_Oncology.tar
FGFR4,P22455,OID30646,v1,Inflammation_II,syn52362128,FGFR4_P22455_OID30646_v1_Inflammation_II.tar
FGL1,Q08830,OID30702,v1,Inflammation_II,syn52361721,FGL1_Q08830_OID30702_v1_Inflammation_II.tar
FGR,P09769,OID20828,v1,Neurology,syn51469313,FGR_P09769_OID20828_v1_Neurology.tar
FH,P07954,OID30839,v1,Neurology_II,syn52363598,FH_P07954_OID30839_v1_Neurology_II.tar
FHIP2A,Q5W0V3,OID30187,v1,Cardiometabolic_II,syn52361802,FHIP2A_Q5W0V3_OID30187_v1_Cardiometabolic_II.tar
FHIT,P49789,OID20872,v1,Neurology,syn51471419,FHIT_P49789_OID20872_v1_Neurology.tar
FIS1,Q9Y3D6,OID20722,v1,Inflammation,syn51470269,FIS1_Q9Y3D6_OID20722_v1_Inflammation.tar
FKBP14,Q9NWM8,OID31065,v1,Neurology_II,syn52361317,FKBP14_Q9NWM8_OID31065_v1_Neurology_II.tar
FKBP1B,P68106,OID20618,v1,Inflammation,syn51468496,FKBP1B_P68106_OID20618_v1_Inflammation.tar
FKBP4,Q02790,OID20960,v1,Neurology,syn51470026,FKBP4_Q02790_OID20960_v1_Neurology.tar
FKBP5,Q13451,OID20937,v1,Neurology,syn51471447,FKBP5_Q13451_OID20937_v1_Neurology.tar
FKBP7,Q9Y680,OID20846,v1,Neurology,syn51468493,FKBP7_Q9Y680_OID20846_v1_Neurology.tar
FKBPL,Q9UIM3,OID31499,v1,Oncology_II,syn52362632,FKBPL_Q9UIM3_OID31499_v1_Oncology_II.tar
FLI1,Q01543,OID21239,v1,Oncology,syn51470293,FLI1_Q01543_OID21239_v1_Oncology.tar
FLRT2,O43155,OID20946,v1,Neurology,syn51470550,FLRT2_O43155_OID20946_v1_Neurology.tar
FLT1,P17948,OID21301,v1,Oncology,syn51469562,FLT1_P17948_OID21301_v1_Oncology.tar
FLT3,P36888,OID21272,v1,Oncology,syn51471181,FLT3_P36888_OID21272_v1_Oncology.tar
FLT3LG,P49771,OID20661,v1,Inflammation,syn51469993,FLT3LG_P49771_OID20661_v1_Inflammation.tar
FLT4,P35916,OID21491,v1,Oncology,syn51470833,FLT4_P35916_OID21491_v1_Oncology.tar
FMNL1,O95466,OID20884,v1,Neurology,syn51469670,FMNL1_O95466_OID20884_v1_Neurology.tar
FMR1,Q06787,OID21233,v1,Oncology,syn51470265,FMR1_Q06787_OID21233_v1_Oncology.tar
FN1,P02751,OID30787,v1,Inflammation_II,syn52362988,FN1_P02751_OID30787_v1_Inflammation_II.tar
FNDC1,Q4ZHG4,OID31127,v1,Neurology_II,syn52361771,FNDC1_Q4ZHG4_OID31127_v1_Neurology_II.tar
FNTA,P49354,OID31381,v1,Oncology_II,syn52362080,FNTA_P49354_OID31381_v1_Oncology_II.tar
FOLH1,Q04609,OID30430,v1,Inflammation_II,syn52362976,FOLH1_Q04609_OID30430_v1_Inflammation_II.tar
FOLR1,P15328,OID21529,v1,Oncology,syn51469034,FOLR1_P15328_OID21529_v1_Oncology.tar
FOLR2,P14207,OID21062,v1,Neurology,syn51470615,FOLR2_P14207_OID21062_v1_Neurology.tar
FOLR3,P41439,OID21485,v1,Oncology,syn51471351,FOLR3_P41439_OID21485_v1_Oncology.tar
FOS,P01100,OID31221,v1,Oncology_II,syn52362166,FOS_P01100_OID31221_v1_Oncology_II.tar
FOSB,P53539,OID20791,v1,Neurology,syn51469518,FOSB_P53539_OID20791_v1_Neurology.tar
FOXJ3,Q9UPW0,OID30445,v1,Inflammation_II,syn52361692,FOXJ3_Q9UPW0_OID30445_v1_Inflammation_II.tar
